mcat,display_code,remarks,ORDER_ID,brand,vertical,division,grndate,Item alias,HSN code,Received Qty,Purchase rate,Selling,mrp,Item Discount,Batch No,Mfg date,status,GRN No,Taxable amount,Conversion Unit,GST Perc,cgst,sgst,igst,Supplier Name,,,Item name,Conversion Factor,EXPDATE,QTY in Pcs,Inv date,Item Net Amount,Qty in CLD,Supplier Payable,Discount%,Ship Name,cgstrate,sgstrate,igstrate,LD,LDP,CESS_AMT,CESS_PER,Branch,Inv No,Supplier Code,Supplier State,Supplier GST,Supplier Channel,companyid,SecondaryDiscountPercent,BaseSecondaryDiscount,Actual Purchase Rate,warehouse,WAREHOUSE ADDRESS,forwardscheme,tcs_per,tcs_amt,baseprimarydiscount,primarydiscountpercent
Open,,,,DALIA,FLOUR & SUGAR,FOOD,21-05-2025,180002738,11031900,1,40.62,0,50,0,PDCQ250023,24-03-2025,,PI10AAA2526,1218.6,Carton,5,30.47,30.47,0,KANHA JI DISTRIBUTORS,PUSHTAHAR DALIA 500 G,पुष्टाहार दलिया 500 ग्राम,PUSHTAHAR DALIA 500 G,30,19-12-2025,30,14-05-2025,1279.53,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI846AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,40.62,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,EYE DROP,NATURAL PERSONAL CARE,NON FOOD,21-05-2025,9958000050,30049011,40,14.24,0,20,0,AAST250013,17-03-2025,,PI11AAA2526,569.6,PCS,12,34.18,34.18,0,KANHA JI DISTRIBUTORS,DRISHTI EYE DROP 10 ML (NEW),दृष्टि नेत्र ड्रॉप 10 मि.ली. (नया),DRISHTI EYE DROP 10 ML (NEW),160,17-03-2026,40,14-05-2025,637.95,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,14.24,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,EYE DROP,NATURAL PERSONAL CARE,NON FOOD,21-05-2025,71076,30049011,20,24.92,0,35,0,AAAQ250002,21-02-2025,,PI11AAA2526,498.4,PCS,12,29.9,29.9,0,KANHA JI DISTRIBUTORS,SAUMYA EYE DROP 10 ML,सौम्या आई ड्रॉप 10 मि.ली.,SAUMYA EYE DROP 10 ML,160,11-02-2027,20,14-05-2025,558.21,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,24.92,Main Warehouse,ktm,0,0,0,0,0
Non-Open,,,PO5AAA2526,VATI & GUGGAL,MEDICINES,PHARMACY,21-05-2025,8857000072,30049011,25,51.59,0,65,0,ADCC250015,25-03-2025,,PI11AAA2526,1289.75,PCS,5,32.24,32.24,0,KANHA JI DISTRIBUTORS,DIVYA DALCHINI CHURNA -100 GM,दिव्य दालचीनी चूर्ण 100 ग्राम,DIVYA DALCHINI CHURNA -100 GM,100,25-02-2027,25,14-05-2025,1354.24,0.25,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,51.59,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,BADAM ROGHAN,NATURAL PERSONAL CARE,NON FOOD,21-05-2025,8861000061,30049011,12,307.14,0,450,0,BRBS240019,31-12-2024,,PI11AAA2526,3685.68,PCS,5,92.14,92.14,0,KANHA JI DISTRIBUTORS,ROGHAN BADAM SHIRIN - 150 ML - T,रोगन बादाम शिरीन 150 मि.ली.,ROGHAN BADAM SHIRIN - 150 ML - T,54,16-12-2027,12,14-05-2025,3869.96,0.22,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,307.14,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,BADAM ROGHAN,NATURAL PERSONAL CARE,NON FOOD,21-05-2025,8861000060,30049011,15,129.68,0,190,0,BRBS250001,31-01-2025,,PI11AAA2526,1945.2,PCS,5,48.63,48.63,0,KANHA JI DISTRIBUTORS,ROGHAN BADAM SHIRIN - 60 ML - T,रोगन बादाम शिरीन 60 मि.ली.,ROGHAN BADAM SHIRIN - 60 ML - T,90,16-01-2028,15,14-05-2025,2042.46,0.17,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,129.68,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8857000006,30049011,25,35.71,0,45,0,BAMC250012,21-03-2025,,PI11AAA2526,892.75,PCS,5,22.32,22.32,0,KANHA JI DISTRIBUTORS,DIVYA AMLA CHURNA - 100 GM,दिव्य आंवला चूर्ण 100 ग्राम,DIVYA AMLA CHURNA - 100 GM,100,21-02-2027,25,14-05-2025,937.39,0.25,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,35.71,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8857000001,30049011,1,43.75,0,60,71.43,AGDA250015,01-04-2025,,PI11AAA2526,803.57,Carton,12,48.21,48.21,0,KANHA JI DISTRIBUTORS,DIVYA GODHAN ARK - 450ML,दिव्य गोधन अर्क 450 मि.ली.,DIVYA GODHAN ARK - 450ML,20,01-03-2026,20,14-05-2025,900,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,43.75,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,70859,30049011,20,62.81,0,90,102.55,AASZ250006,20-01-2025,,PI11AAA2526,1153.65,PCS,12,69.22,69.22,0,KANHA JI DISTRIBUTORS,ASHVAGANDHA -11 GM (STRIP),अश्वगंधा स्ट्रिप 11 ग्राम,ASHVAGANDHA -11 GM (STRIP),120,10-01-2027,20,14-05-2025,1292.09,0.17,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,62.81,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8855000245,30049011,20,164.06,0,225,267.86,AMUE250061,06-03-2025,,PI11AAA2526,3013.34,PCS,12,180.8,180.8,0,KANHA JI DISTRIBUTORS,DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,160,08-02-2030,20,14-05-2025,3374.94,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,164.06,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8852000013,30049011,10,29.17,0,40,23.81,ADKT250007,05-02-2025,,PI11AAA2526,267.89,PCS,12,16.07,16.07,0,KANHA JI DISTRIBUTORS,DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 40 नग,DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,400,21-01-2028,10,14-05-2025,300.04,0.03,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,29.17,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8857000271,30049011,10,54.69,0,75,44.64,ADKT250009,28-02-2025,,PI11AAA2526,502.26,PCS,12,30.14,30.14,0,KANHA JI DISTRIBUTORS,DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 80 नग,DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,200,13-02-2028,10,14-05-2025,562.53,0.05,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,54.69,Main Warehouse,ktm,0,0,0,0,0
Non-Open,,,PO5AAA2526,VATI & GUGGAL,MEDICINES,PHARMACY,21-05-2025,8857000112,30049011,20,35.71,0,45,0,BLGV250001,30-01-2025,,PI11AAA2526,714.2,PCS,5,17.86,17.86,0,KANHA JI DISTRIBUTORS,DIVYA LAVANGADI VATI- 80 TAB,दिव्य लवंगादि वटी 80 टैबलेट,DIVYA LAVANGADI VATI-  80 TAB,400,15-01-2028,20,14-05-2025,749.91,0.05,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,35.71,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,21-05-2025,8852000020,30049011,10,437.5,0,600,357.14,ANGD250004,15-04-2025,,PI11AAA2526,4017.86,PCS,12,241.07,241.07,0,KANHA JI DISTRIBUTORS,DIVYA NEUROGRIT GOLD 20 N - T,दिव्य न्यूरोग्रिट गोल्ड 20 नग,DIVYA NEUROGRIT GOLD 20 N - T,120,15-03-2028,10,14-05-2025,4500,0.08,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,437.5,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO5AAA2526,EYE DROP,MEDICINES,PHARMACY,21-05-2025,9958000103,30049011,40,29.17,0,40,0,ABQR250007,06-04-2025,,PI11AAA2526,1166.8,PCS,12,70.01,70.01,0,KANHA JI DISTRIBUTORS,EYEGRIT EYE DROP 10 ML,आईग्रिट आई ड्रॉप 10 मि.ली.,EYEGRIT EYE DROP 10 ML,160,06-04-2027,40,14-05-2025,1306.82,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI847AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,29.17,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,SPICES,RICE/PULSES/SPICES,FOOD,28-05-2025,180002863,9103030,1,51.65,51.65,82,0,AJC2500016,24-03-2025,,PI12AAA2526,1549.5,Box,5,38.74,38.74,0,KANHA JI DISTRIBUTORS,TURMERIC POWDER 200 GM,हल्दी पाउडर 200 ग्राम,TURMERIC POWDER 200 GM,30,24-03-2026,30,22-05-2025,1626.98,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,56.14,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,RICE,RICE/PULSES/SPICES,FOOD,28-05-2025,70690,10063090,1,355.01,355.01,720,0,E6M2400006,24-08-2024,,PI12AAA2526,1420.04,Carton,5,35.5,35.5,0,KANHA JI DISTRIBUTORS,SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),शक्ति चावल XXL मिनी मोगरा-2 10 किग्रा,SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),4,14-08-2026,4,22-05-2025,1491.04,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,355.01,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,BISCUITS,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,28-05-2025,180005515,19053100,1,3.61,3.61,5,0,ED25/BP1,11-05-2025,,PI12AAA2526,722,Box,18,64.98,64.98,0,KANHA JI DISTRIBUTORS,DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),DOODH BISCUIT 35 GM (200 PC),200,07-11-2025,200,22-05-2025,851.96,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,3.61,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,BISCUITS,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,28-05-2025,180030981,19053100,1,7.23,7.23,10,0,EI25/BP1,15-05-2025,,PI12AAA2526,520.56,Box,18,46.85,46.85,0,KANHA JI DISTRIBUTORS,CRUNCHY COCONUT COOKIES 70 GM,क्रंची कोकोनट कुकीज़ 70 ग्राम,CRUNCHY COCONUT COOKIES 70 GM,72,11-11-2025,72,22-05-2025,614.26,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,7.23,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,BODY CLEANSER,SKIN CARE,NON FOOD,28-05-2025,180026221,34011941,1,26.97,26.97,40,0,AAWL250002,11-02-2025,,PI12AAA2526,1456.38,Box,18,131.07,131.07,0,KANHA JI DISTRIBUTORS,HALDI CHANDAN KNTI BODY CLNSR.4x45Gx54U,हल्दी-चंदन कान्ति बॉडी क्लीन्ज़र 4×45 ग्राम × 54 नग,HALDI CHANDAN KNTI BODY CLNSR.4x45Gx54U,54,11-02-2027,54,22-05-2025,1718.53,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,29.97,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,BODY CLEANSER,SKIN CARE,NON FOOD,28-05-2025,180026150,34011941,1,54.82,54.82,83,0,ASV2500008,18-03-2025,,PI12AAA2526,1973.52,Box,18,177.62,177.62,0,KANHA JI DISTRIBUTORS,ALOEVERA KANTI BODY CLEANSER-(4X1) 75 GM,एलोवेरा कान्ति बॉडी क्लीन्ज़र (4×1) 75 ग्राम,ALOEVERA KANTI BODY CLEANSER-(4X1) 75 GM,36,18-03-2027,36,22-05-2025,2328.75,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,59.8,Main Warehouse,ktm,0,0,0,2.39,4
Open,PAL AK,PAL AK,PO6AAA2526,HONEY,JUICES & NATURAL BEVERAGES,FOOD,28-05-2025,180002848,4090000,1,265.44,265.44,410,0,BCN2500017,14-04-2025,,PI12AAA2526,3185.28,Box,5,79.63,79.63,0,KANHA JI DISTRIBUTORS,HONEY 1 KG,शहद 1 किग्रा,HONEY 1 KG,12,06-10-2026,12,22-05-2025,3344.54,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,312.28,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,KHAND,FLOUR & SUGAR,FOOD,28-05-2025,180002953,17011420,1,89.94,89.94,110,134.91,AARQ250034,12-05-2025,,PI12AAA2526,2563.29,Box,5,64.08,64.08,0,KANHA JI DISTRIBUTORS,KHAND 1 KG,खांड 1 किग्रा,KHAND 1 KG,30,12-05-2026,30,22-05-2025,2691.45,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,85.44,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,MUSTARD OIL,PHYSICAL OIL & GHEE,FOOD,28-05-2025,180003018,15149920,1,151.01,151.01,175,0,N2B2500036,06-05-2025,,PI12AAA2526,1812.12,Box,5,45.3,45.3,0,KANHA JI DISTRIBUTORS,MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,MUSTARD OIL 1 L (P)-T,12,01-05-2026,12,22-05-2025,1902.73,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,151.01,Main Warehouse,ktm,0,0,0,0,0
Non-Open,PAL AK,PAL AK,PO6AAA2526,TOOTHBRUSH,DENTAL CARE,NON FOOD,28-05-2025,150001662,96032100,1,6.76,6.76,10,0,080425NL,08-04-2025,,PI12AAA2526,2271.36,Box,18,204.42,204.42,0,KANHA JI DISTRIBUTORS,TOOTHBRUSH NORMAL HANGER (336 PC) - T,टूथब्रश नॉर्मल हैंगर 336 नग,TOOTHBRUSH NORMAL HANGER (336 PC) - T,336,07-04-2030,336,22-05-2025,2680.2,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,7.19,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,DETERGENT POWDER,HOME CARE,NON FOOD,28-05-2025,180026178,34029011,1,51.44,51.44,70,0,AM92500039,06-05-2025,,PI12AAA2526,1286,Box,18,115.74,115.74,0,KANHA JI DISTRIBUTORS,HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,HERBAL WASH DETERGENT POWDER 1 KG,25,05-05-2030,25,22-05-2025,1517.48,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,51.44,Main Warehouse,ktm,0,0,0,1.01,2
Open,PAL AK,PAL AK,PO6AAA2526,HOUSEHOLD CLEANER,HOME CARE,NON FOOD,28-05-2025,180026255,34029092,1,57.4,57.4,95,0,ABHE250008,29-04-2025,,PI12AAA2526,1377.6,Box,18,123.98,123.98,0,KANHA JI DISTRIBUTORS,GREEN FLUSH TOILET CLEANER LOW Hcl-500ML,ग्रीन फ्लश टॉयलेट क्लीनर (लो HCl) 500 मि.ली.,GREEN FLUSH TOILET CLEANER LOW Hcl-500ML,24,29-04-2027,24,22-05-2025,1625.57,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,68.33,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO6AAA2526,NOODLES,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,28-05-2025,150001119,19022090,2,8.58,8.58,12,0,DM190425,19-04-2025,,PI12AAA2526,1647.36,Box,12,98.84,98.84,0,KANHA JI DISTRIBUTORS,ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,96,14-01-2026,192,22-05-2025,1845.04,2,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,8.58,Main Warehouse,ktm,0,0,0,0.57,6.25
Open,PAL AK,PAL AK,PO6AAA2526,AMLA JUICE,JUICES & NATURAL BEVERAGES,FOOD,28-05-2025,180030993,30049011,1,106.82,106.82,150,153.82,ACCT250011,15-05-2025,,PI12AAA2526,1128.02,Carton,12,67.68,67.68,0,KANHA JI DISTRIBUTORS,AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),AMLA JUICE 1 L (NEW),12,15-05-2026,12,22-05-2025,1263.38,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI995AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,94,Main Warehouse,ktm,0,0,0,0,0
Non-Open,PEN ITEM AK,OPEN ITEM AK,,DIVYA PRODUCTS,MEDICINES,PHARMACY,28-05-2025,8852000023,30049011,20,133.93,133.93,180,0,ADAG250005,06-03-2025,,PI13AAA2526,2678.6,PCS,12,160.72,160.72,0,KANHA JI DISTRIBUTORS,DIVYA ARJUN GHANVATI 3 U X 20 N,दिव्य अर्जुन घनवटी 3 यूनिट × 20 नग,DIVYA ARJUN GHANVATI 3 U X 20 N,160,19-02-2028,20,22-05-2025,3000.03,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI996AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,133.93,Main Warehouse,ktm,0,0,0,0,0
Open,PEN ITEM AK,OPEN ITEM AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,28-05-2025,8857000075,30049011,20,33.48,33.48,45,0,BAKV250025,01-03-2025,,PI13AAA2526,669.6,PCS,12,40.18,40.18,0,KANHA JI DISTRIBUTORS,DIVYA ARSHKALP VATI - 40 TAB,दिव्य अर्शकल्प वटी 40 टैबलेट,DIVYA ARSHKALP VATI - 40 TAB,400,14-02-2028,20,22-05-2025,749.95,0.05,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI996AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,33.48,Main Warehouse,ktm,0,0,0,0,0
Open,PEN ITEM AK,OPEN ITEM AK,,KK HAIR OIL,HAIR CARE,NON FOOD,28-05-2025,180026258,33059019,24,59.3,59.3,100,0,ABHX250001,27-01-2025,,PI13AAA2526,1423.2,PCS,18,128.09,128.09,0,KANHA JI DISTRIBUTORS,KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,केश कान्ति एडवांस हेयर एक्सपर्ट ऑयल 30 मि.ली. (ट्रेड ऑफर),KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,60,27-01-2027,24,22-05-2025,1679.38,0.4,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI996AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,69.76,Main Warehouse,ktm,0,0,0,0,0
Open,PEN ITEM AK,OPEN ITEM AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,28-05-2025,8852000022,30049011,20,218.75,218.75,300,357.14,BCTT250007,01-03-2025,,PI13AAA2526,4017.86,PCS,12,241.07,241.07,0,KANHA JI DISTRIBUTORS,DIVYA CYSTOGRIT 3 U X 20 N,दिव्य सिस्टोग्रिट 3 यूनिट × 20 नग,DIVYA CYSTOGRIT 3 U X 20 N,160,01-02-2028,20,22-05-2025,4500,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI996AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,205.35,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,JAM,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,01-06-2025,180002720,20079990,1,51.57,0,70,0,B1O2500004,08-04-2025,,PI14AAA2526,618.84,Carton,12,37.13,37.13,0,KANHA JI DISTRIBUTORS,ALOEVERA MIXED FRUIT JAM 500 G,एलोवेरा मिक्स्ड फ्रूट जैम 500 ग्राम,ALOEVERA MIXED FRUIT JAM 500 G,12,08-04-2026,12,28-05-2025,693.1,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,51.57,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,DANT KANTI,DENTAL CARE,NON FOOD,01-06-2025,180026191,33061020,1,199.82,0,280,0,AAPW250014,07-05-2025,,PI14AAA2526,4795.68,Carton,18,431.61,431.61,0,KANHA JI DISTRIBUTORS,DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,DANT KANTI NATURAL(200GX3)BIG SAVER PACK,24,27-04-2027,24,28-05-2025,5658.9,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,199.82,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,DANT KANTI,DENTAL CARE,NON FOOD,01-06-2025,180026170,33061020,1,103.58,0,160,0,AF82500007,06-05-2025,,PI14AAA2526,3728.88,Carton,18,335.6,335.6,0,KANHA JI DISTRIBUTORS,DANT KANTI DENTAL CREAM (ADV) 2X100-GM,दंत कान्ति डेंटल क्रीम (एडवांस) 100 ग्राम × 2,DANT KANTI DENTAL CREAM (ADV) 2X100-GM,36,28-10-2026,36,28-05-2025,4400.08,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,103.58,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,DISHWASH,HOME CARE,NON FOOD,01-06-2025,180026225,34011941,1,7.34,0,10,0,AAXY250097,08-05-2025,,PI14AAA2526,440.4,Carton,18,39.64,39.64,0,KANHA JI DISTRIBUTORS,SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),60,07-05-2028,60,28-05-2025,519.67,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,7.34,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,MEDICATED JUICES,JUICES & NATURAL BEVERAGES,FOOD,01-06-2025,180002829,30049011,1,64.09,0,90,0,PFY2500007,30-04-2025,,PI14AAA2526,769.08,Carton,12,46.14,46.14,0,KANHA JI DISTRIBUTORS,GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,GILOY JUICE 500 ML,12,30-04-2026,12,28-05-2025,861.37,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,64.09,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,ALOEVERA JUICE,JUICES & NATURAL BEVERAGES,FOOD,01-06-2025,180030992,30049011,1,156.67,0,220,225.6,ACCR250002,14-05-2025,,PI14AAA2526,1654.44,Carton,12,99.27,99.27,0,KANHA JI DISTRIBUTORS,ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),ALOEVERA JUICE WITH FIBER 1 L (NEW),12,08-02-2026,12,28-05-2025,1852.97,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,156.67,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO7AAA2526,AMLA JUICE,JUICES & NATURAL BEVERAGES,FOOD,01-06-2025,180030993,30049011,1,106.82,0,150,153.82,ACCT250011,15-05-2025,,PI14AAA2526,1128.02,Carton,12,67.68,67.68,0,KANHA JI DISTRIBUTORS,AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),AMLA JUICE 1 L (NEW),12,15-05-2026,12,28-05-2025,1263.38,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1121AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,106.82,Main Warehouse,ktm,0,0,0,0,0
