item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,invoice_no,batch_no,supplier_gstin,hsn_code,supplier_name,data_source,Item_Net_Amount,calculated_taxable_amount,calculated_rate,cgst_rate,sgst_rate,igst_rate,total_gst_rate,calculated_cgst_amount,calculated_sgst_amount,calculated_igst_amount,calculated_line_total
DIGESTIVE BISCUIT 100 GM,डाइजेस्टिव बिस्किट 100 ग्राम,2025-02-19,2024-09-11,2024-08-23,1,TI2986AAA2425,HR24/AV9,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,771.44,653.7627118644068,653.7627118644068,9.0,9.0,0,18,58.838644067796615,58.838644067796615,0.0,771.44
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2025-08-24,2024-09-11,2024-08-29,10,TI2986AAA2425,O2B2400028,05AAECK5765H1ZE,15149920,KANHA JI DISTRIBUTORS,file1_2024-2025,16308.18,15531.6,1553.16,2.5,2.5,0,5,388.29,388.29,0.0,16308.180000000002
SPE. CHYWNPRSH 1 KG - FREE HONEY 100 GM,विशेष च्यवनप्राश 1 किग्रा + मुफ्त शहद 100 ग्राम,2026-12-16,2024-09-11,2024-01-01,1,TI2986AAA2425,ABKF240002,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,2928.65,2614.866071428571,2614.866071428571,6.0,6.0,0,12,156.89196428571427,156.89196428571427,0.0,2928.6499999999996
PATANJALI HONEY 100 GM (OFFER PACK),पतंजलि शहद 100 ग्राम (ऑफर पैक),2025-06-25,2024-09-11,2024-01-02,12,TI2986AAA2425,ABKG240002,05AAECK5765H1ZE,4090000,KANHA JI DISTRIBUTORS,file1_2024-2025,0.69,0.657142857142857,0.054761904761904755,2.5,2.5,0,5,0.016428571428571424,0.016428571428571424,0.0,0.69
NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,2025-02-15,2024-09-11,2024-08-19,1,TI2986AAA2425,AHV2400028,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,2959.95,2818.9999999999995,2818.9999999999995,2.5,2.5,0,5,70.475,70.475,0.0,2959.9499999999994
HERBAL POWERVITA PLUS - 500 GM REFILL -T,हर्बल पावरवीटा प्लस 500 ग्राम रीफिल,2025-04-15,2024-09-11,2024-07-19,1,TI2986AAA2425,ASZ2400015,05AAECK5765H1ZE,19019090,KANHA JI DISTRIBUTORS,file1_2024-2025,3981.51,3374.161016949153,3374.161016949153,9.0,9.0,0,18,303.6744915254238,303.6744915254238,0.0,3981.5100000000007
FORTIFIED SOYABEAN OIL 1 LTR (P) - T,फोर्टिफाइड सोयाबीन तेल 1 लीटर,2025-05-07,2024-09-11,2024-08-10,2,TI2986AAA2425,BR2B240030,05AAECK5765H1ZE,15079010,KANHA JI DISTRIBUTORS,file1_2024-2025,2693.12,2564.8761904761905,1282.4380952380952,2.5,2.5,0,5,64.12190476190476,64.12190476190476,0.0,2693.12
RICE BRAN OIL 1 LTR (P),चावल की भूसी का तेल 1 लीटर,2025-05-23,2024-09-11,2024-08-26,1,TI2986AAA2425,ORE2400052,05AAECK5765H1ZE,15159040,KANHA JI DISTRIBUTORS,file1_2024-2025,1413.47,1346.1619047619047,1346.1619047619047,2.5,2.5,0,5,33.65404761904762,33.65404761904762,0.0,1413.4699999999998
MADHURAM 1 KG,मधुरम गुड़ पाउडर 1 किग्रा,2025-08-09,2024-09-11,2024-08-09,1,TI2986AAA2425,AHG2400184,05AAECK5765H1ZE,17011410,KANHA JI DISTRIBUTORS,file1_2024-2025,2177.05,2073.3809523809523,2073.3809523809523,2.5,2.5,0,5,51.83452380952381,51.83452380952381,0.0,2177.05
TRADITIONAL WHOLE WHEAT ATTA 5 KG(UK),पारंपरिक गेहूं का आटा 5 किग्रा (यूके),2024-12-20,2024-09-11,2024-08-22,1,TI2986AAA2425,PDBKQ24019,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1542.74,1469.2761904761903,1469.2761904761903,2.5,2.5,0,5,36.73190476190476,36.73190476190476,0.0,1542.74
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2024-12-21,2024-09-11,2024-08-23,1,TI2986AAA2425,PDBKP24020,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1838.66,1751.104761904762,1751.104761904762,2.5,2.5,0,5,43.77761904761905,43.77761904761905,0.0,1838.66
Avipattikar Churna 100 Gm,अविपत्तिकर चूर्ण 100 ग्राम,2026-07-25,2024-09-11,2024-08-04,50,TI2986AAA2425,BAVC240016,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,2500.05,2381.0,47.62,2.5,2.5,0,5,59.525,59.525,0.0,2500.05
GROUNDNUT OIL 1 LTR (P),मूंगफली का तेल 1 लीटर,2025-05-26,2024-09-11,2024-08-29,1,TI2986AAA2425,ORQ2400032,05AAECK5765H1ZE,15089091,KANHA JI DISTRIBUTORS,file1_2024-2025,2228.81,2122.67619047619,2122.67619047619,2.5,2.5,0,5,53.06690476190475,53.06690476190475,0.0,2228.81
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2025-04-11,2024-09-11,2024-07-15,1,TI2986AAA2425,JACQ240036,05AAECK5765H1ZE,15155091,KANHA JI DISTRIBUTORS,file1_2024-2025,2868.73,2732.1238095238095,2732.1238095238095,2.5,2.5,0,5,68.30309523809524,68.30309523809524,0.0,2868.7299999999996
BADAM PAK 500 G,बादाम पाक 500 ग्राम,2026-07-28,2024-09-11,2024-08-07,6,TI2987AAA2425,ACY2400008,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1315.98,1174.9821428571427,195.8303571428571,6.0,6.0,0,12,70.49892857142856,70.49892857142856,0.0,1315.98
DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,2029-06-06,2024-09-11,2024-07-02,20,TI2987AAA2425,AMUE240096,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,3674.94,3281.1964285714284,164.0598214285714,6.0,6.0,0,12,196.87178571428572,196.87178571428572,0.0,3674.9399999999996
DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,दिव्य मधुनाशिनी वटी एक्स्ट्रा पावर 30×4 टैबलेट,2027-06-17,2024-09-11,2024-07-02,20,TI2987AAA2425,BMNE240186,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,3674.94,3281.1964285714284,164.0598214285714,6.0,6.0,0,12,196.87178571428572,196.87178571428572,0.0,3674.9399999999996
K.K. COLOR DARK BROWN (CREAM & DEV)-T,के.के. कलर गाढ़ा भूरा (क्रीम एवं डेवलपर),2025-06-26,2024-09-11,2024-07-01,20,TI2987AAA2425,ACDD240028,05AAECK5765H1ZE,33059090,KANHA JI DISTRIBUTORS,file1_2024-2025,556.96,472.00000000000006,23.6,9.0,9.0,0,18,42.48000000000001,42.48000000000001,0.0,556.96
NUT SPT ORG OMEGA 3679,"न्यूट्रेला नट्रिशन सप्लीमेंट ओमेगा 3, 6, 7, 9 युक्त",2026-07-01,2024-09-11,2024-07-01,3,TI2987AAA2425,ABUU240002,05AAECK5765H1ZE,21069099,KANHA JI DISTRIBUTORS,file1_2024-2025,1000.01,847.4661016949153,282.4887005649718,9.0,9.0,0,18,76.27194915254239,76.27194915254239,0.0,1000.0100000000002
DIVYA SHUNTHI CHURAN (B.P.N) -100GM,दिव्य शुंठी चूर्ण (बी.पी.एन) 100 ग्राम,2026-05-10,2024-09-11,2024-05-20,25,TI2987AAA2425,BSUC240009,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1354.24,1289.752380952381,51.59009523809524,2.5,2.5,0,5,32.243809523809524,32.243809523809524,0.0,1354.2399999999998
RAISINS 250 GM (MONO),किशमिश 250 ग्राम,2025-02-23,2024-09-11,2024-08-27,6,TI2987AAA2425,AARV240025,05AAECK5765H1ZE,8062090,KANHA JI DISTRIBUTORS,file1_2024-2025,538.15,512.5238095238095,85.42063492063492,2.5,2.5,0,5,12.813095238095238,12.813095238095238,0.0,538.15
GOLD TEA - 10 GM (RS.5) (MT) - T,गोल्ड टी 10 ग्राम (₹5),2025-01-18,2024-09-11,2024-01-19,16,TI2987AAA2425,BBNN240001,05AAECK5765H1ZE,9024090,KANHA JI DISTRIBUTORS,file1_2024-2025,68.38,65.12380952380951,4.0702380952380945,2.5,2.5,0,5,1.628095238095238,1.628095238095238,0.0,68.38
EYEGRIT EYE DROP 10 ML,आईग्रिट आई ड्रॉप 10 मि.ली.,2026-08-08,2024-09-11,2024-08-08,40,TI2987AAA2425,ABQR240014,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1306.82,1166.8035714285713,29.170089285714283,6.0,6.0,0,12,70.00821428571427,70.00821428571427,0.0,1306.82
CASHEW (KAJU) 250 GM (MONO),काजू 250 ग्राम,2025-01-13,2024-09-11,2024-07-17,2,TI2987AAA2425,AARW240015,05AAECK5765H1ZE,8013220,KANHA JI DISTRIBUTORS,file1_2024-2025,493.31,469.8190476190476,234.9095238095238,2.5,2.5,0,5,11.74547619047619,11.74547619047619,0.0,493.31
ALMOND (BADAM) 250 GM (MONO),बादाम 250 ग्राम,2025-02-17,2024-09-11,2024-08-21,3,TI2987AAA2425,AART240025,05AAECK5765H1ZE,8021100,KANHA JI DISTRIBUTORS,file1_2024-2025,845.34,754.7678571428571,251.5892857142857,6.0,6.0,0,12,45.28607142857143,45.28607142857143,0.0,845.3399999999999
BADAM PAK 250 G,बादाम पाक 250 ग्राम,2026-06-24,2024-09-11,2024-07-04,6,TI2987AAA2425,ACX2400005,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,693.91,619.5624999999999,103.26041666666664,6.0,6.0,0,12,37.17374999999999,37.17374999999999,0.0,693.91
MAKHANA 250 GM,मखाना 250 ग्राम,2025-07-04,2024-09-26,2024-09-07,1,TI3275AAA2425,AALI240062,05AAECK5765H1ZE,8029000,KANHA JI DISTRIBUTORS,file1_2024-2025,6457.92,6150.4,6150.4,2.5,2.5,0,5,153.76,153.76,0.0,6457.92
DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),2025-03-10,2024-09-26,2024-09-11,1,TI3275AAA2425,IF24/AV9,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,851.96,722.0000000000001,722.0000000000001,9.0,9.0,0,18,64.98,64.98,0.0,851.9600000000002
TOOTHBRUSH NORMAL HANGER (336 PC) - T,टूथब्रश नॉर्मल हैंगर 336 नग,2029-06-28,2024-09-26,2024-06-29,1,TI3275AAA2425,290624NL,05AAECK5765H1ZE,96032100,KANHA JI DISTRIBUTORS,file1_2024-2025,2680.2,2271.35593220339,2271.35593220339,9.0,9.0,0,18,204.4220338983051,204.4220338983051,0.0,2680.2
FORTIFIED SUNFLOWER OIL 1 LTR (P) - T,फोर्टिफाइड सूरजमुखी तेल 1 लीटर,2025-06-13,2024-09-26,2024-09-16,2,TI3275AAA2425,BR2A240042,05AAECK5765H1ZE,15121910,KANHA JI DISTRIBUTORS,file1_2024-2025,3231.65,3077.7619047619046,1538.8809523809523,2.5,2.5,0,5,76.94404761904761,76.94404761904761,0.0,3231.6499999999996
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2025-06-07,2024-09-26,2024-09-10,2,TI3275AAA2425,DM100924,05AAECK5765H1ZE,19022090,KANHA JI DISTRIBUTORS,file1_2024-2025,1851.49,1653.1160714285713,826.5580357142857,6.0,6.0,0,12,99.18696428571428,99.18696428571428,0.0,1851.49
Amla Churna 100 Gm,आंवला चूर्ण 100 ग्राम,2026-08-05,2024-09-26,2024-08-15,25,TI3275AAA2425,BAMC240028,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,729.23,694.504761904762,27.780190476190477,2.5,2.5,0,5,17.36261904761905,17.36261904761905,0.0,729.2300000000001
Divya Arshkalp Vati 40 Tab,दिव्य अर्शकल्प वटी 40 टैबलेट,2027-03-16,2024-09-26,2024-03-31,20,TI3275AAA2425,BAKV240031,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,749.95,669.5982142857142,33.47991071428571,6.0,6.0,0,12,40.175892857142856,40.175892857142856,0.0,749.9499999999998
AMLA CANDY 100G POUCH (FSSAI),आंवला कैंडी 100 ग्राम पाउच (एफएसएसएआई प्रमाणित),2025-08-17,2024-09-26,2024-08-17,20,TI3275AAA2425,ABJW240069,05AAECK5765H1ZE,8112010,KANHA JI DISTRIBUTORS,file1_2024-2025,0.56,0.5333333333333333,0.026666666666666665,2.5,2.5,0,5,0.013333333333333332,0.013333333333333332,0.0,0.5599999999999999
HONEY 500GM OFFER WITH AMLA CANDY 100 GM,शहद 500 ग्राम (आंवला कैंडी 100 ग्राम के साथ ऑफर),2026-02-08,2024-09-26,2024-08-17,1,TI3275AAA2425,ABJO240016,05AAECK5765H1ZE,4090000,KANHA JI DISTRIBUTORS,file1_2024-2025,2855.11,2719.152380952381,2719.152380952381,2.5,2.5,0,5,67.97880952380952,67.97880952380952,0.0,2855.11
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2024-12-20,2024-09-26,2024-08-22,1,TI3275AAA2425,PDBKP24019,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1838.66,1751.104761904762,1751.104761904762,2.5,2.5,0,5,43.77761904761905,43.77761904761905,0.0,1838.66
SUPER DISHWASH BAR-225 G B3G1 FREE,सुपर डिशवॉश बार 225 ग्राम (खरीदो 3 पाओ 1 मुफ्त),2027-08-06,2024-09-26,2024-08-06,2,TI3275AAA2425,AAXW240047,05AAECK5765H1ZE,34011990,KANHA JI DISTRIBUTORS,file1_2024-2025,1346.9,1141.440677966102,570.720338983051,9.0,9.0,0,18,102.72966101694918,102.72966101694918,0.0,1346.9000000000003
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2027-08-02,2024-09-26,2024-08-02,1,TI3275AAA2425,AAXY240161,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file1_2024-2025,519.67,440.39830508474574,440.39830508474574,9.0,9.0,0,18,39.635847457627115,39.635847457627115,0.0,519.67
BARLEY DALIA 500 G,जौ का दलिया 500 ग्राम,2025-02-09,2024-09-26,2024-08-13,1,TI3275AAA2425,PDCU240061,05AAECK5765H1ZE,11031900,KANHA JI DISTRIBUTORS,file1_2024-2025,1407.42,1340.4,1340.4,2.5,2.5,0,5,33.51,33.51,0.0,1407.42
BASMATI RICE 5 KG(SILVER) - (NEW),बासमती चावल 5 किग्रा (सिल्वर) (नया),2026-07-30,2024-09-26,2024-08-09,1,TI3275AAA2425,EKE2400008,05AAECK5765H1ZE,10063020,KANHA JI DISTRIBUTORS,file1_2024-2025,1801.59,1715.8,1715.8,2.5,2.5,0,5,42.895,42.895,0.0,1801.59
DANT KANTI NATURAL TOOTHPASTE 100 GM,दंत कान्ति नेचुरल टूथपेस्ट 100 ग्राम,2026-08-10,2024-10-03,2024-08-20,1,TI3402AAA2425,AAQA240109,05AAECK5765H1ZE,33061020,KANHA JI DISTRIBUTORS,file1_2024-2025,7355.84,6233.762711864407,6233.762711864407,9.0,9.0,0,18,561.0386440677967,561.0386440677967,0.0,7355.84
HERBO WASH DETERGENT POWDER 1 KG-T,हर्बो वॉश डिटर्जेंट पाउडर 1 किग्रा,2029-06-24,2024-10-03,2024-06-25,1,TI3402AAA2425,BN52400025,05AAECK5765H1ZE,34029011,KANHA JI DISTRIBUTORS,file1_2024-2025,1842.87,1561.7542372881355,1561.7542372881355,9.0,9.0,0,18,140.5578813559322,140.5578813559322,0.0,1842.8700000000001
GONYLE FLOOR CLEANER - 5 LTR,गोनाइल फ्लोर क्लीनर 5 लीटर,2025-09-04,2024-10-03,2024-09-09,1,TI3402AAA2425,0610/24-25,05AAECK5765H1ZE,38084000,KANHA JI DISTRIBUTORS,file1_2024-2025,980.39,830.8389830508474,830.8389830508474,9.0,9.0,0,18,74.77550847457627,74.77550847457627,0.0,980.3900000000001
GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,2025-09-04,2024-10-03,2024-09-09,1,TI3402AAA2425,2991/24-25,05AAECK5765H1ZE,38084000,KANHA JI DISTRIBUTORS,file1_2024-2025,623.89,528.7203389830509,528.7203389830509,9.0,9.0,0,18,47.58483050847458,47.58483050847458,0.0,623.8900000000001
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2025-06-19,2024-10-03,2024-09-22,1,TI3402AAA2425,FAWD240046,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file1_2024-2025,9567.56,8542.464285714284,8542.464285714284,6.0,6.0,0,12,512.5478571428571,512.5478571428571,0.0,9567.56
COWS GHEE 1 L - T,गाय का घी 1 लीटर,2025-06-22,2024-10-03,2024-09-25,1,TI3402AAA2425,FAWC240147,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file1_2024-2025,8961.17,8001.044642857142,8001.044642857142,6.0,6.0,0,12,480.06267857142853,480.06267857142853,0.0,8961.17
BASMATI RICE 1 KG(SILVER) - (NEW),बासमती चावल 1 किग्रा (सिल्वर) (नया),2026-09-06,2024-10-03,2024-09-16,1,TI3402AAA2425,EKM2400009,05AAECK5765H1ZE,10063020,KANHA JI DISTRIBUTORS,file1_2024-2025,1648.5,1570.0,1570.0,2.5,2.5,0,5,39.25,39.25,0.0,1648.5
PATANJALI HONEY 100 GM (OFFER PACK),पतंजलि शहद 100 ग्राम (ऑफर पैक),2025-06-26,2024-10-03,2024-01-03,12,TI3402AAA2425,ABKG240003,05AAECK5765H1ZE,4090000,KANHA JI DISTRIBUTORS,file1_2024-2025,0.53,0.5047619047619047,0.04206349206349206,2.5,2.5,0,5,0.012619047619047618,0.012619047619047618,0.0,0.53
SPE. CHYWNPRSH 1 KG - FREE HONEY 100 GM,विशेष च्यवनप्राश 1 किग्रा + मुफ्त शहद 100 ग्राम,2026-12-17,2024-10-03,2024-01-02,1,TI3402AAA2425,ABKF240003,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,2928.65,2614.866071428571,2614.866071428571,6.0,6.0,0,12,156.89196428571427,156.89196428571427,0.0,2928.6499999999996
KABULI CHANA 1000 GM (R1),काबुली चना 1000 ग्राम,2025-05-06,2024-10-03,2024-08-09,1,TI3402AAA2425,BPKCC24012,05AAECK5765H1ZE,7132010,KANHA JI DISTRIBUTORS,file1_2024-2025,1731.14,1648.7047619047619,1648.7047619047619,2.5,2.5,0,5,41.217619047619046,41.217619047619046,0.0,1731.14
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2025-06-18,2024-10-03,2024-09-21,1,TI3402AAA2425,JACQ240051,05AAECK5765H1ZE,15155091,KANHA JI DISTRIBUTORS,file1_2024-2025,2722.81,2593.152380952381,2593.152380952381,2.5,2.5,0,5,64.82880952380953,64.82880952380953,0.0,2722.81
GREEN FLUSH TOILET CLEANER LOW HCl-500ML,ग्रीन फ्लश टॉयलेट क्लीनर (लो HCl) 500 मि.ली.,2026-09-04,2024-10-03,2024-09-04,1,TI3402AAA2425,ABHE240012,05AAECK5765H1ZE,34029092,KANHA JI DISTRIBUTORS,file1_2024-2025,1625.57,1377.6016949152543,1377.6016949152543,9.0,9.0,0,18,123.98415254237288,123.98415254237288,0.0,1625.57
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2024-12-21,2024-10-03,2024-08-23,1,TI3402AAA2425,PDBKP24020,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1838.66,1751.104761904762,1751.104761904762,2.5,2.5,0,5,43.77761904761905,43.77761904761905,0.0,1838.66
HERBO WASH DETERGENT CAKE-225 G,हर्बो वॉश डिटर्जेंट केक 225 ग्राम,2027-07-24,2024-10-03,2024-07-24,1,TI3402AAA2425,ABOW240004,05AAECK5765H1ZE,34029011,KANHA JI DISTRIBUTORS,file1_2024-2025,996.51,844.5,844.5,9.0,9.0,0,18,76.005,76.005,0.0,996.51
DISHWASH BAR-600G (500G+100G)+SCRUB PAD,डिशवॉश बार 600 ग्राम (500+100 ग्राम) + स्क्रब पैड,2027-09-09,2024-10-03,2024-09-09,1,TI3402AAA2425,AAYX240031,05AAECK5765H1ZE,34011990,KANHA JI DISTRIBUTORS,file1_2024-2025,1173.3,994.3220338983051,994.3220338983051,9.0,9.0,0,18,89.48898305084745,89.48898305084745,0.0,1173.3000000000002
SUPER DISH WASH BAR PACK OF 4 @ Rs. 30/-,सुपर डिश वॉश बार पैक (4 नग) ₹30/-,2027-06-29,2024-10-03,2024-06-29,1,TI3402AAA2425,ABOU240010,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file1_2024-2025,598.4,507.1186440677966,507.1186440677966,9.0,9.0,0,18,45.64067796610169,45.64067796610169,0.0,598.4000000000001
SUPER DISHWASH BAR-225 G B3G1 FREE,सुपर डिशवॉश बार 225 ग्राम (खरीदो 3 पाओ 1 मुफ्त),2027-08-16,2024-10-03,2024-08-16,1,TI3402AAA2425,AAXW240050,05AAECK5765H1ZE,34011990,KANHA JI DISTRIBUTORS,file1_2024-2025,673.45,570.720338983051,570.720338983051,9.0,9.0,0,18,51.36483050847459,51.36483050847459,0.0,673.4500000000002
MARIE BISCUIT 75 GM (48 PC),मैरी बिस्किट 75 ग्राम (48 नग),2025-03-24,2024-10-03,2024-09-25,1,TI3402AAA2425,IR24/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,409.51,347.04237288135596,347.04237288135596,9.0,9.0,0,18,31.233813559322034,31.233813559322034,0.0,409.51
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2027-08-02,2024-10-03,2024-08-02,1,TI3402AAA2425,AAXY240161,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file1_2024-2025,519.67,440.39830508474574,440.39830508474574,9.0,9.0,0,18,39.635847457627115,39.635847457627115,0.0,519.67
CUMIN SEED 100 GM (30 pcs),जीरा 100 ग्राम (30 नग),2025-09-04,2024-10-03,2024-09-04,1,TI3402AAA2425,AER2400014,05AAECK5765H1ZE,9093119,KANHA JI DISTRIBUTORS,file1_2024-2025,1604.48,1528.0761904761905,1528.0761904761905,2.5,2.5,0,5,38.201904761904764,38.201904761904764,0.0,1604.4800000000002
CAROM SEED 100 GM (30 pcs),अजवाइन 100 ग्राम (30 नग),2025-08-09,2024-10-03,2024-08-09,1,TI3402AAA2425,AEH2400015,05AAECK5765H1ZE,9109914,KANHA JI DISTRIBUTORS,file1_2024-2025,1404.12,1337.2571428571428,1337.2571428571428,2.5,2.5,0,5,33.43142857142857,33.43142857142857,0.0,1404.12
DIVYA PUNARNAVARISHTA - 450ML,दिव्य पुनर्नवारिष्ट 450 मि.ली.,2034-06-24,2024-10-03,2024-08-15,1,TI3402AAA2425,PNR240012,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1885.05,1795.2857142857142,1795.2857142857142,2.5,2.5,0,5,44.88214285714285,44.88214285714285,0.0,1885.0499999999997
AMLA JUICE 1 L,आंवला रस 1 लीटर,2025-08-29,2024-10-03,2024-08-29,1,TI3402AAA2425,AGH2400182,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1179.18,1052.8392857142858,1052.8392857142858,6.0,6.0,0,12,63.17035714285715,63.17035714285715,0.0,1179.1800000000003
