item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,sgst_rate,invoice_no,cgst_rate,batch_no,Item_Net_Amount,supplier_gstin,total_gst_rate,hsn_code,igst_rate,mrp,igst_amount,supplier_name,data_source
DIGESTIVE COOKIES (WHOLE WHEAT) 250 GM,साबुत गेहूं डाइजेस्टिव कुकीज़ 250 ग्राम,2025-01-13,2024-08-08,2024-07-17,1,9,TI2351AAA2425,9,GL24/BP1,803.34,05AAECK5765H1ZE,18,19053100,0,50,0,KANHA JI DISTRIBUTORS,file1_2024-2025
RAGI COOKIES DIGESTIVE 200 GM,रागी डाइजेस्टिव कुकीज़ 200 ग्राम,2024-12-19,2024-08-08,2024-07-22,1,9,TI2351AAA2425,9,GO24/BP1,1205.02,05AAECK5765H1ZE,18,19053100,0,75,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CORIANDER POWDER 500 GM,धनिया पाउडर 500 ग्राम,2025-07-17,2024-08-08,2024-07-17,1,2.5,TI2351AAA2425,2.5,ALE2400007,1118.03,05AAECK5765H1ZE,5,9092200,0,135,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BESAN 500 G,बेसन 500 ग्राम,2024-12-14,2024-08-08,2024-07-17,1,2.5,TI2351AAA2425,2.5,PDCR240086,1109.81,05AAECK5765H1ZE,5,11061090,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRADITIONAL WHOLE WHEAT ATTA 5 KG(UK),पारंपरिक गेहूं का आटा 5 किग्रा (यूके),2024-11-01,2024-08-08,2024-07-04,1,2.5,TI2351AAA2425,2.5,PDBKQ24013,1542.74,05AAECK5765H1ZE,5,11010000,0,215,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),शक्ति चावल XXL मिनी मोगरा-2 10 किग्रा,2026-06-29,2024-08-08,2024-07-09,1,2.5,TI2351AAA2425,2.5,E6M2400005,1457.74,05AAECK5765H1ZE,5,10063090,0,720,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2025-03-31,2024-08-08,2024-07-04,1,2.5,TI2351AAA2425,2.5,JACQ240035,3019.72,05AAECK5765H1ZE,5,15155091,0,295,0,KANHA JI DISTRIBUTORS,file1_2024-2025
AMLA JUICE 1 L,आंवला रस 1 लीटर,2025-07-02,2024-08-08,2024-07-02,1,6,TI2351AAA2425,6,AGH2400134,1179.18,05AAECK5765H1ZE,12,30049011,0,140,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOEVERA JUICE 1 L (FIBRE),एलोवेरा रस (फाइबर युक्त) 1 लीटर,2025-03-30,2024-08-08,2024-07-03,1,6,TI2351AAA2425,6,PGD2400320,1768.77,05AAECK5765H1ZE,12,30049011,0,210,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2025-06-07,2024-08-08,2024-06-07,1,6,TI2351AAA2425,6,PFY2400010,861.37,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,2025-07-15,2024-08-08,2024-07-20,1,9,TI2351AAA2425,9,2292/24-25,623.89,05AAECK5765H1ZE,18,38084000,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MAKHANA 250 GM,मखाना 250 ग्राम,2025-04-24,2024-08-08,2024-06-28,1,2.5,TI2351AAA2425,2.5,AALI240050,6457.92,05AAECK5765H1ZE,5,8029000,0,450,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CREAMFEAST CHOCO BISCUIT 35 GM,क्रीमफीस्ट चोको बिस्किट 35 ग्राम,2025-01-06,2024-08-08,2024-07-10,1,9,TI2351AAA2425,9,GR94/BP1,589.62,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CREAMFEAST ORANGE BISCUIT 35 GM,क्रीमफीस्ट ऑरेंज बिस्किट 35 ग्राम,2025-01-21,2024-08-08,2024-07-25,1,9,TI2351AAA2425,9,GS24/BP1,589.62,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2027-07-02,2024-08-08,2024-07-02,2,9,TI2351AAA2425,9,AAXY240141,1039.34,05AAECK5765H1ZE,18,34011941,0,10,0,KANHA JI DISTRIBUTORS,file1_2024-2025
URAD CHILKA 1000 GM (R1),उड़द दाल छिलका 1000 ग्राम,2024-11-09,2024-08-08,2024-05-13,1,2.5,TI2351AAA2425,2.5,BPRUC24005,1514.73,05AAECK5765H1ZE,5,7133110,0,175,0,KANHA JI DISTRIBUTORS,file1_2024-2025
PUSHTAHAR DALIA 500 G,पुष्टाहार दलिया 500 ग्राम,2025-04-06,2024-08-08,2024-07-10,1,2.5,TI2351AAA2425,2.5,PDCQ240051,1151.64,05AAECK5765H1ZE,5,11031900,0,45,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BURA 1 KG,बूरा 1 किग्रा,2025-03-30,2024-08-08,2024-07-03,1,2.5,TI2351AAA2425,2.5,AKI2400080,2038.68,05AAECK5765H1ZE,5,17029090,0,75,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 5 L (J)-T,सरसों का तेल 5 लीटर,2025-07-21,2024-08-08,2024-07-26,1,2.5,TI2351AAA2425,2.5,N3B2400025,2862.17,05AAECK5765H1ZE,5,15149920,0,775,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SENDHA NAMAK 1 KG - T,सेंधा नमक 1 किग्रा,2026-05-22,2024-08-08,2024-06-01,1,0,TI2351AAA2425,0,SRS24,1009,05AAECK5765H1ZE,0,25010010,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBAL HANDWASH (ANTI BACTERIAL) 750 ML,हर्बल हैंडवॉश (एंटी बैक्टीरियल) 750 मि.ली.,2026-06-25,2024-08-08,2024-07-05,1,9,TI2351AAA2425,9,AAIX240047,1008.33,05AAECK5765H1ZE,18,34013019,0,110,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2025-07-19,2024-08-08,2024-07-24,4,2.5,TI2351AAA2425,2.5,N2B2400055,6523.27,05AAECK5765H1ZE,5,15149920,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA SWASARI PRAVAHI - 250 ML - T,दिव्य स्वासारी प्रवाही 250 मि.ली.,2027-04-05,2024-08-08,2024-04-20,1,6,TI2351AAA2425,6,BSSP240028,2493.12,05AAECK5765H1ZE,12,30049011,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,2029-05-10,2024-08-08,2024-06-05,20,6,TI2351AAA2425,6,AMUE240079,3749.98,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH KANTI HERBAL MEHANDI (NAT. BLACK)-T,केश कान्ति हर्बल मेहंदी (नेचुरल ब्लैक),2025-05-27,2024-08-08,2024-06-01,40,9,TI2352AAA2425,9,ANBL240144,636.73,05AAECK5765H1ZE,18,33059090,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA SHUDDHI CHURNA 100 GM - T,दिव्य शुद्धि चूर्ण 100 ग्राम,2026-05-26,2024-08-08,2024-06-05,25,6,TI2352AAA2425,6,ADSC240027,2604.28,05AAECK5765H1ZE,12,30049011,0,125,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MADHUGRIT 60 N - T,दिव्य मधुग्रिट 60 नग,2027-05-18,2024-08-08,2024-06-02,20,6,TI2352AAA2425,6,BMDT240049,4999.9,05AAECK5765H1ZE,12,30049011,0,300,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,दिव्य मधुनाशिनी वटी एक्स्ट्रा पावर 30×4 टैबलेट,2027-05-18,2024-08-08,2024-06-02,20,6,TI2352AAA2425,6,BMNE240160,3749.98,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MEDHA VATI EX.POWER 30X4 TAB,दिव्य मेधा वटी एक्स्ट्रा पावर 30×4 टैबलेट,2029-03-25,2024-08-08,2024-04-20,20,6,TI2352AAA2425,6,BMDE240056,4166.62,05AAECK5765H1ZE,12,30049011,0,250,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Mahayograj Guggul 60 Tab,महायोगराज गुग्गुल 60 टैबलेट,2029-04-14,2024-08-08,2024-05-10,20,2.5,TI2352AAA2425,2.5,BMYG240006,1500.03,05AAECK5765H1ZE,5,30049011,0,90,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2026-05-26,2024-08-08,2024-06-05,25,2.5,TI2352AAA2425,2.5,ATPC240079,625.01,05AAECK5765H1ZE,5,30049011,0,30,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ANTI WRINKLE CREAM 50 G,एंटी रिंकल क्रीम 50 ग्राम,2026-06-13,2024-08-08,2024-06-13,12,9,TI2352AAA2425,9,AAR2400006,1405.66,05AAECK5765H1ZE,18,33049910,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA KAYAKALP TAILA ADVANCE 100 ML,दिव्य कायाकल्प तैल एडवांस 100 मि.ली.,2027-03-10,2024-08-08,2024-03-10,25,6,TI2352AAA2425,6,BKTA240007,4166.68,05AAECK5765H1ZE,12,30049011,0,200,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Divya Swasari Kwath 100 Gm,दिव्य स्वासारी क्वाथ 100 ग्राम,2026-02-23,2024-08-08,2024-03-05,25,6,TI2352AAA2425,6,ASSK240010,1666.56,05AAECK5765H1ZE,12,30049011,0,80,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Triphala Guggul 40 Tab,त्रिफला गुग्गुल 40 टैबलेट,2029-04-14,2024-08-08,2024-05-10,20,2.5,TI2352AAA2425,2.5,BTPG240026,666.75,05AAECK5765H1ZE,5,30049011,0,40,0,KANHA JI DISTRIBUTORS,file1_2024-2025
EARGRIT EARDROP 15 ML,ईयरग्रिट ईयरड्रॉप 15 मि.ली.,2025-04-05,2024-08-08,2024-04-05,20,6,TI2352AAA2425,6,AAWB240006,1515.36,05AAECK5765H1ZE,12,30049011,0,95,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SAUNDARYA ALOEVERA GEL 150 ML,सौंदर्य एलोवेरा जेल 150 मि.ली.,2025-12-25,2024-08-08,2024-07-03,20,9,TI2352AAA2425,9,AAHP240112,1629.82,05AAECK5765H1ZE,18,33049910,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Trikatu Churna 10 Gm,त्रिकटु चूर्ण 10 ग्राम,2026-01-10,2024-08-16,2024-01-21,25,2.5,TI2506AAA2425,2.5,ATKC240004,416.59,05AAECK5765H1ZE,5,30049011,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BALM 25 GM (144 PC),बाम 25 ग्राम (144 नग),2027-07-01,2024-08-16,2024-07-01,48,6,TI2506AAA2425,6,AV12400024,1929.45,05AAECK5765H1ZE,12,30049011,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MAHAMANJISTHADI KW. PRA.- 450ML,दिव्य महामंजिष्ठादि क्वाथ प्रायोगिक 450 मि.ली.,2034-03-20,2024-08-16,2024-05-11,1,2.5,TI2506AAA2425,2.5,MMP240007,1755,05AAECK5765H1ZE,5,30049011,0,135,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2024-11-21,2024-08-16,2024-07-24,2,2.5,TI2507AAA2425,2.5,PDBKP24016,3677.31,05AAECK5765H1ZE,5,11010000,0,410,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MADHURAM 1 KG,मधुरम गुड़ पाउडर 1 किग्रा,2025-07-22,2024-08-16,2024-07-22,1,2.5,TI2507AAA2425,2.5,AHG2400166,2291.63,05AAECK5765H1ZE,5,17011410,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DOODH BISCUIT 70 GM (100 PC),दूध बिस्किट 70 ग्राम (100 नग),2025-01-22,2024-08-16,2024-07-26,2,9,TI2507AAA2425,9,GT24/BP1,1706.28,05AAECK5765H1ZE,18,19053100,0,10,0,KANHA JI DISTRIBUTORS,file1_2024-2025
AASTHA ROLI (POUCH)-20G,आस्था रोली (पाउच) 20 ग्राम,2027-06-27,2024-08-14,2024-07-12,96,0,TI30189AAA2425,0,ABVT240002,592.32,05AELPS3782C1ZD,0,33049940,0,15,0,DEEPAK TRADERS,file1_2024-2025
AASTHA CHANDAN (POUCH)-20G,आस्था चंदन (पाउच) 20 ग्राम,2027-07-07,2024-08-14,2024-07-22,96,0,TI30189AAA2425,0,ABVU240001,592.32,05AELPS3782C1ZD,0,33049940,0,15,0,DEEPAK TRADERS,file1_2024-2025
AASTHA SINDOOR (POUCH) -20G,आस्था सिंदूर (पाउच) 20 ग्राम,2027-07-20,2024-08-14,2024-08-04,96,0,TI30189AAA2425,0,ABVV240001,720.96,05AELPS3782C1ZD,0,33049940,0,15,0,DEEPAK TRADERS,file1_2024-2025
AASTHA PREMIUM SANDAL DHOOP - 20 N,आस्था प्रीमियम चंदन धूप 20 नग,2026-05-06,2024-08-14,2024-05-16,30,2.5,TI30189AAA2425,2.5,AAWE240025,642.92,05AELPS3782C1ZD,5,33074100,0,35,0,DEEPAK TRADERS,file1_2024-2025
AASTHA PREMIUM DELUXE DHOOP - 20 N,आस्था प्रीमियम डीलक्स धूप 20 नग,2026-06-14,2024-08-14,2024-06-24,30,2.5,TI30189AAA2425,2.5,AAWF240003,642.92,05AELPS3782C1ZD,5,33074100,0,35,0,DEEPAK TRADERS,file1_2024-2025
AASTHA CHAMPA CONE DHOOP - 200 GM,आस्था चंपा कोन धूप 200 ग्राम,2026-07-07,2024-08-14,2024-07-17,6,2.5,TI30189AAA2425,2.5,AAUX240028,431.74,05AELPS3782C1ZD,5,33074100,0,120,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROSE CONE DHOOP - 200 GM,आस्था गुलाब कोन धूप 200 ग्राम,2026-06-21,2024-08-14,2024-07-01,6,2.5,TI30189AAA2425,2.5,AAUY240036,431.74,05AELPS3782C1ZD,5,33074100,0,120,0,DEEPAK TRADERS,file1_2024-2025
AASTHA BOUQUET CONE DHOOP - 200 GM,आस्था बुके कोन धूप 200 ग्राम,2026-06-16,2024-08-14,2024-06-26,6,2.5,TI30189AAA2425,2.5,AAWA240023,431.74,05AELPS3782C1ZD,5,33074100,0,120,0,DEEPAK TRADERS,file1_2024-2025
AASTHA BAMBOOLESS AGARBATI BUDDHA -80G,आस्था बांस रहित अगरबत्ती बुद्धा 80 ग्राम,2027-06-30,2024-08-14,2024-07-15,6,2.5,TI30189AAA2425,2.5,ABTT240020,196.06,05AELPS3782C1ZD,5,33074100,0,60,0,DEEPAK TRADERS,file1_2024-2025
AASTHA BAMBOOLESS AGARBATI SANDAL-80G,आस्था बांस रहित अगरबत्ती चंदन 80 ग्राम,2027-07-19,2024-08-14,2024-08-03,6,2.5,TI30189AAA2425,2.5,ABWJ240001,196.06,05AELPS3782C1ZD,5,33074100,0,60,0,DEEPAK TRADERS,file1_2024-2025
AASTHA BAMBOOLESS AGARBATI WHITEROSE-80G,आस्था बांस रहित अगरबत्ती सफेद गुलाब 80 ग्राम,2027-07-18,2024-08-14,2024-08-02,6,2.5,TI30189AAA2425,2.5,ABWK240001,196.06,05AELPS3782C1ZD,5,33074100,0,60,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ASHTAGANDHA -25 GM,आस्था अष्टगंधा 25 ग्राम,2029-06-15,2024-08-14,2024-07-11,12,2.5,TI30189AAA2425,2.5,ABVZ240002,294.08,05AELPS3782C1ZD,5,33074900,0,45,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL 3-IN-1 - 16 GM,आस्था रॉयल 3-इन-1 अगरबत्ती 16 ग्राम,2027-05-30,2024-08-14,2024-06-14,24,2.5,TI30189AAA2425,2.5,ABBQ240003,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL BLACK PEARL AGARBATTI- 16 G,आस्था रॉयल ब्लैक पर्ल अगरबत्ती 16 ग्राम,2027-02-06,2024-08-14,2024-02-22,24,2.5,TI30189AAA2425,2.5,ABBF240001,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL DIVISHA AGARBATTI - 16 GM,आस्था रॉयल दिविशा अगरबत्ती 16 ग्राम,2027-02-18,2024-08-14,2024-03-05,24,2.5,TI30189AAA2425,2.5,AAYF240003,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL JASMINE AGARBATTI - 16 GM,आस्था रॉयल चमेली अगरबत्ती 16 ग्राम,2027-04-21,2024-08-14,2024-05-06,24,2.5,TI30189AAA2425,2.5,ABBI240002,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL KASTURI AGARBATTI - 16 GM,आस्था रॉयल कस्तूरी अगरबत्ती 16 ग्राम,2027-04-07,2024-08-14,2024-04-22,24,2.5,TI30189AAA2425,2.5,AAWX240002,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA ROYAL ROSE AGARBATTI - 16 GM,आस्था रॉयल गुलाब अगरबत्ती 16 ग्राम,2027-04-19,2024-08-14,2024-05-04,24,2.5,TI30189AAA2425,2.5,AAWV240005,148.18,05AELPS3782C1ZD,5,33074100,0,12,0,DEEPAK TRADERS,file1_2024-2025
AASTHA COTTON WICKS PLAIN 25 GM,आस्था कपास रूई बत्ती 25 ग्राम,2027-06-06,2024-08-14,2024-06-21,16,0,TI30189AAA2425,0,A0M2400038,463.36,05AELPS3782C1ZD,0,33049940,0,40,0,DEEPAK TRADERS,file1_2024-2025
AASTHA AIR FRESHNER (PBSMRF)MIX 250 ML-T,आस्था एयर फ्रेशनर (पीबीएसएमआरएफ) मिक्स 250 मि.ली.,2026-09-15,2024-08-14,2023-10-01,12,9,TI30189AAA2425,9,AF2023-50,1268.88,05AELPS3782C1ZD,18,33079090,0,185,0,DEEPAK TRADERS,file1_2024-2025
Avipattikar Churna 100 Gm,अविपत्तिकर चूर्ण 100 ग्राम,2026-05-01,2024-08-22,2024-05-11,25,2.5,TI2601AAA2425,2.5,BAVC240013,1250.03,05AAECK5765H1ZE,5,30049011,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2025-05-11,2024-08-22,2024-08-14,1,6,TI2601AAA2425,6,FAWD240034,9812.88,05AAECK5765H1ZE,12,4059020,0,355,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,2026-06-22,2024-08-22,2024-07-02,2,9,TI2601AAA2425,9,AAPW240019,11317.8,05AAECK5765H1ZE,18,33061020,0,280,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MOONG CHILKA 1000 GM (R1),मूंग दाल छिलका 1000 ग्राम,2025-05-02,2024-08-22,2024-08-05,2,2.5,TI2601AAA2425,2.5,BPRMC24016,2596.65,05AAECK5765H1ZE,5,7133190,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,2025-08-03,2024-08-22,2024-08-08,1,9,TI2601AAA2425,9,2465/24-25,623.89,05AAECK5765H1ZE,18,38084000,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2026-05-26,2024-08-22,2024-06-05,25,2.5,TI2601AAA2425,2.5,ATPC240079,612.41,05AAECK5765H1ZE,5,30049011,0,30,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Chandraprabha Vati 40 Tab,चंद्रप्रभा वटी 40 टैबलेट,2029-02-17,2024-08-22,2024-03-15,20,2.5,TI2601AAA2425,2.5,BCPV240073,716.73,05AAECK5765H1ZE,5,30049011,0,43,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ASHVASHILA -11 GM (STRIP),अश्वशिला स्ट्रिप 11 ग्राम,2026-06-25,2024-08-22,2024-07-05,20,6,TI2601AAA2425,6,AASP240030,1435.68,05AAECK5765H1ZE,12,30049011,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA LIVAMRIT ADVANCE 60 N - T,दिव्य लिवामृत एडवांस 60 नग,2027-04-26,2024-08-22,2024-05-11,20,6,TI2601AAA2425,6,ALAT240026,3920,05AAECK5765H1ZE,12,30049011,0,240,0,KANHA JI DISTRIBUTORS,file1_2024-2025
K.K. COLOR NATURAL BLACK (CREAM & DEV)-T,के.के. कलर नेचुरल ब्लैक (क्रीम एवं डेवलपर),2025-05-27,2024-08-22,2024-06-01,20,9,TI2601AAA2425,9,ACBD240038,636.73,05AAECK5765H1ZE,18,33059090,0,40,0,KANHA JI DISTRIBUTORS,file1_2024-2025
LIVAMRIT SYRUP - 200 ML,लिवामृत सिरप 200 मि.ली.,2026-07-08,2024-08-22,2024-07-08,24,6,TI2601AAA2425,6,A8B2400076,1688.33,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BROWN BASMATI RICE POUCH 1 KG,भूरा बासमती चावल पाउच 1 किग्रा,2026-07-06,2024-08-22,2024-07-16,1,2.5,TI2601AAA2425,2.5,E7E2400005,2018.31,05AAECK5765H1ZE,5,10063020,0,140,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOEVERA JUICE 1 L (FIBRE),एलोवेरा रस (फाइबर युक्त) 1 लीटर,2025-04-20,2024-08-29,2024-07-24,1,6,TI2741AAA2425,6,PGD2400360,1768.77,05AAECK5765H1ZE,12,30049011,0,210,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SUGAR 1 KG,चीनी 1 किग्रा,2026-07-07,2024-08-29,2024-07-17,1,2.5,TI2741AAA2425,2.5,BAGQ240067,1800.54,05AAECK5765H1ZE,5,17011490,0,65,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COCONUT OIL 200 ML (B) TRADE OFFER,नारियल तेल 200 मि.ली. (बी) ट्रेड ऑफर,2025-09-05,2024-08-29,2024-06-12,1,2.5,TI2741AAA2425,2.5,ABUJ240007,2866.25,05AAECK5765H1ZE,5,15131900,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TURMERIC POWDER 500 GM,हल्दी पाउडर 500 ग्राम,2025-07-11,2024-08-29,2024-07-11,1,2.5,TI2741AAA2425,2.5,ALC2400024,1656.3,05AAECK5765H1ZE,5,9103030,0,200,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KARELA JAMUN 50-50 JUICE - 500 ML,करेला-जामुन 50-50 रस 500 मि.ली.,2025-08-07,2024-08-29,2024-08-07,2,6,TI2741AAA2425,6,ABPB240013,2871.32,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Punarnavadi Mandoor 60 Tab,पुनर्नवादि मांडूर 60 टैबलेट,2034-05-11,2024-08-29,2024-07-02,20,2.5,TI2741AAA2425,2.5,BPNM240032,916.65,05AAECK5765H1ZE,5,30049011,0,55,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Divya Sarvakalp Kwath 100 Gm,दिव्य सर्वकल्प क्वाथ 100 ग्राम,2026-04-30,2024-08-29,2024-05-10,50,6,TI2741AAA2425,6,ASKK240022,1458.24,05AAECK5765H1ZE,12,30049011,0,35,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GILOY GHAN VATI 60 PC (NEW),गिलोय घन वटी 60 नग (नया),2026-07-06,2024-08-29,2024-07-16,24,6,TI2741AAA2425,6,AAI2400052,1875.96,05AAECK5765H1ZE,12,30049011,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BANDHANI HING 50 GM (NEW) - T,बंधनी हींग 50 ग्राम (नया),2025-11-30,2024-08-29,2024-05-06,12,2.5,TI2741AAA2425,2.5,CASY240013,1061.3,05AAECK5765H1ZE,5,13019013,0,120,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH K. HERBAL MEHANDI (BURGUNDY) 15GM-T,केश कान्ति हर्बल मेहंदी (बरगंडी) 15 ग्राम,2025-02-24,2024-08-29,2024-03-01,20,9,TI2741AAA2425,9,ABUR240003,477.43,05AAECK5765H1ZE,18,33059090,0,30,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SUGAR 5 KG,चीनी 5 किग्रा,2026-06-16,2024-08-29,2024-06-26,1,2.5,TI2741AAA2425,2.5,BAIW240040,1744.97,05AAECK5765H1ZE,5,17011490,0,315,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 5 L (J)-T,सरसों का तेल 5 लीटर,2025-08-16,2024-09-04,2024-08-21,1,2.5,TI2861AAA2425,2.5,N3B2400028,2862.17,05AAECK5765H1ZE,5,15149920,0,775,0,KANHA JI DISTRIBUTORS,file1_2024-2025
NUT SPT ORG OMEGA 3679,"न्यूट्रेला नट्रिशन सप्लीमेंट ओमेगा 3, 6, 7, 9 युक्त",2026-07-01,2024-09-04,2024-07-01,1,9,TI2861AAA2425,9,ABUU240002,333.34,05AAECK5765H1ZE,18,21069099,0,550,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Divya Hawan Samagari 500 Gm-DUP,दिव्य हवन सामग्री 500 ग्राम,2026-05-10,2024-09-04,2024-05-20,1,2.5,TI2861AAA2425,2.5,ADHS240028,1666.77,05AAECK5765H1ZE,5,33074100,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBO WASH DETERGENT POWDER 500 G-T,हर्बो वॉश डिटर्जेंट पाउडर 500 ग्राम,2029-06-04,2024-09-04,2024-06-05,1,9,TI2861AAA2425,9,BN42400005,1491.52,05AAECK5765H1ZE,18,34029011,0,43,0,KANHA JI DISTRIBUTORS,file1_2024-2025
